ID_HISTORIQUE,DATE_ACTION,ACTION,T_TABLE,ID_ENREGISTREMENT,LOGIN_USER,IP_PC,NOM_PC,REF_CTR_HIST,REF_IND_HIST,ABREV_ROLE_HIST,ID_HISTORIQUEE
0,2020-01-17,Saisi limite,T_DEM_LIMITE,1027,cyrine,10.2.115.20,10.2.115.20,57,1041,Valide Limite 57,200
0,2020-01-17,Saisi limite,T_DEM_LIMITE,1026,cyrine,10.2.115.20,10.2.115.20,57,1038,Valide Limite 57,201
0,2020-01-17,Saisi limite,T_DEM_LIMITE,1025,cyrine,10.2.115.20,10.2.115.20,57,1033,Valide Limite 57,202
0,2020-01-17,Saisi limite,T_DEM_LIMITE,1024,cyrine,10.2.115.20,10.2.115.20,57,886,Valide Limite 57,203
0,2020-01-17,Saisi limite,T_DEM_LIMITE,1023,cyrine,10.2.115.20,10.2.115.20,57,867,Valide Limite 57,204
0,2020-01-17,Saisi limite,T_DEM_LIMITE,1022,cyrine,10.2.115.20,10.2.115.20,57,270,Valide Limite 57,205
0,2020-01-17,Saisi limite,T_DEM_LIMITE,1011,cyrine,10.2.115.20,10.2.115.20,57,714,Valide Limite 57,206
0,2020-01-17,Creation bordereau,T_BORDEREAU,242,cyrine,10.2.115.20,10.2.115.20,50,204,Creation bordereau 242,207
0,2020-01-17,Valider bordereau,T_BORDEREAU,242,cyrine,10.2.115.20,10.2.115.20,50,204,Valider bordereau 242,208
0,2020-01-17,Numérisation_des_documents,T_DOC_GED,11646,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents242,209
0,2020-01-17,Numérisation_des_documents,T_DOC_GED,11643,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents30,210
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12251,cyrine,10.2.115.20,10.2.115.20,48,47,Creation Encaissement 0003707,211
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,11790,azzouz,10.2.115.10,10.2.115.10,57,293,Réconsiliation 57,212
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,11611,azzouz,10.2.115.10,10.2.115.10,57,363,Réconsiliation 57,213
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,10835,azzouz,10.2.115.10,10.2.115.10,41,29,Réconsiliation 41,214
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12157,azzouz,10.2.115.10,10.2.115.10,57,1087,Réconsiliation 57,215
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12146,azzouz,10.2.115.10,10.2.115.10,57,1083,Réconsiliation 57,216
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12135,azzouz,10.2.115.10,10.2.115.10,57,1044,Réconsiliation 57,217
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12243,azzouz,10.2.115.10,10.2.115.10,49,41,Réconsiliation 49,218
0,2020-01-20,Edit Individu,T_INDIVIDU,1101,cyrine,10.2.115.20,10.2.115.20,,1101,Edit individuWALID BEN ZAARA,219
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11648,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0003707,220
0,2020-01-20,Creation bordereau,T_BORDEREAU,298,cyrine,10.2.115.20,10.2.115.20,48,202,Creation bordereau 298,221
0,2020-01-20,Creation bordereau,T_BORDEREAU,210,cyrine,10.2.115.20,10.2.115.20,41,8,Creation bordereau 210,222
0,2020-01-20,Creation bordereau,T_BORDEREAU,237,cyrine,10.2.115.20,10.2.115.20,42,9,Creation bordereau 237,223
0,2020-01-20,Valider bordereau,T_BORDEREAU,210,cyrine,10.2.115.20,10.2.115.20,41,8,Valider bordereau 210,224
0,2020-01-20,Valider bordereau,T_BORDEREAU,237,cyrine,10.2.115.20,10.2.115.20,42,9,Valider bordereau 237,225
0,2020-01-20,Valider bordereau,T_BORDEREAU,298,cyrine,10.2.115.20,10.2.115.20,48,202,Valider bordereau 298,226
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11651,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents237,227
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11650,cyrine,10.2.115.20,10.2.115.20,41,8,Numérisation_des_documents210,228
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11649,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents298,229
0,2020-01-20,Creation bordereau,T_BORDEREAU,299,cyrine,10.2.115.20,10.2.115.20,48,202,Creation bordereau 299,230
0,2020-01-20,Creation bordereau,T_BORDEREAU,300,cyrine,10.2.115.20,10.2.115.20,48,202,Creation bordereau 300,231
0,2020-01-20,Valider bordereau,T_BORDEREAU,299,cyrine,10.2.115.20,10.2.115.20,48,202,Valider bordereau 299,232
0,2020-01-20,Valider bordereau,T_BORDEREAU,300,cyrine,10.2.115.20,10.2.115.20,48,202,Valider bordereau 300,233
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12205,azzouz,10.2.115.10,10.2.115.10,123,232,Réconsiliation 123,234
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,10827,azzouz,10.2.115.10,10.2.115.10,50,350,Réconsiliation 50,235
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,11753,azzouz,10.2.115.10,10.2.115.10,64,10,Réconsiliation 64,236
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,11365,azzouz,10.2.115.10,10.2.115.10,120,468,Réconsiliation 120,237
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,11991,azzouz,10.2.115.10,10.2.115.10,50,237,Réconsiliation 50,238
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12013,azzouz,10.2.115.10,10.2.115.10,50,125,Réconsiliation 50,239
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,11036,azzouz,10.2.115.10,10.2.115.10,42,32,Réconsiliation 42,240
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12201,azzouz,10.2.115.10,10.2.115.10,121,165,Réconsiliation 121,241
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12246,azzouz,10.2.115.10,10.2.115.10,53,229,Réconsiliation 53,242
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12248,azzouz,10.2.115.10,10.2.115.10,53,229,Réconsiliation 53,243
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12250,azzouz,10.2.115.10,10.2.115.10,64,12,Réconsiliation 64,244
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,11037,azzouz,10.2.115.10,10.2.115.10,42,32,Réconsiliation 42,245
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12208,azzouz,10.2.115.10,10.2.115.10,123,232,Réconsiliation 123,246
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12252,azzouz,10.2.115.10,10.2.115.10,50,774,Creation Encaissement Ret20-01-20,247
0,2020-01-20,Réconsiliation,TJ_LETTRAGE,12252,azzouz,10.2.115.10,10.2.115.10,50,774,Réconsiliation 50,248
0,2020-01-20,Creation bordereau,T_BORDEREAU,76,cyrine,10.2.115.20,10.2.115.20,66,447,Creation bordereau 76,249
0,2020-01-20,Valider bordereau,T_BORDEREAU,76,cyrine,10.2.115.20,10.2.115.20,66,447,Valider bordereau 76,250
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11660,cyrine,10.2.115.20,10.2.115.20,66,447,Numérisation_des_documents76,251
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11653,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents300,252
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11652,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents299,253
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12253,cyrine,10.2.115.20,10.2.115.20,41,29,Creation Encaissement 9406832,254
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12254,cyrine,10.2.115.20,10.2.115.20,41,29,Creation Encaissement 9406833,255
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12255,cyrine,10.2.115.20,10.2.115.20,41,29,Creation Encaissement 9406834,256
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12256,cyrine,10.2.115.20,10.2.115.20,41,29,Creation Encaissement 9406835,257
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12257,cyrine,10.2.115.20,10.2.115.20,41,29,Creation Encaissement 9406836,258
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12258,cyrine,10.2.115.20,10.2.115.20,41,29,Creation Encaissement 9406837,259
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12259,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008615360841,260
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12260,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008615360938,261
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12261,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008615361035,262
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12262,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008615361132,263
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12263,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008599070273,264
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12264,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008599069982,265
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12265,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008599070079,266
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12266,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008599070176,267
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12267,cyrine,10.2.115.20,10.2.115.20,50,1056,Creation Encaissement 6677489,268
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12268,cyrine,10.2.115.20,10.2.115.20,64,549,Creation Encaissement 0005222,269
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12269,cyrine,10.2.115.20,10.2.115.20,48,17,Creation Encaissement 008508393218,270
0,2020-01-20,Creation Encaissement,T_ENCAISSEMENT,12270,cyrine,10.2.115.20,10.2.115.20,64,12,Creation Encaissement AV19051,271
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11679,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents008508393218,272
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11678,cyrine,10.2.115.20,10.2.115.20,64,442,Numérisation_des_documents0005222,273
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11677,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents6677489,274
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11676,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008599070176,275
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11675,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008599070079,276
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11674,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008599069982,277
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11673,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008599070273,278
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11672,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615361132,279
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11671,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615361035,280
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11670,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615360938,281
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11668,cyrine,10.2.115.20,10.2.115.20,41,8,Numérisation_des_documents9406837,282
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11667,cyrine,10.2.115.20,10.2.115.20,41,8,Numérisation_des_documents9406836,283
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11666,cyrine,10.2.115.20,10.2.115.20,41,8,Numérisation_des_documents9406835,284
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11665,cyrine,10.2.115.20,10.2.115.20,41,8,Numérisation_des_documents9406834,285
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11664,cyrine,10.2.115.20,10.2.115.20,41,8,Numérisation_des_documents9406833,286
0,2020-01-20,Numérisation_des_documents,T_DOC_GED,11663,cyrine,10.2.115.20,10.2.115.20,41,8,Numérisation_des_documents9406832,287
0,2020-01-21,Creation bordereau,T_BORDEREAU,125,cyrine,10.2.115.20,10.2.115.20,95,686,Creation bordereau 125,288
0,2020-01-21,Valider bordereau,T_BORDEREAU,125,cyrine,10.2.115.20,10.2.115.20,95,686,Valider bordereau 125,289
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,11136,azzouz,10.2.115.10,10.2.115.10,100,849,Réconsiliation 100,290
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12100,azzouz,10.2.115.10,10.2.115.10,57,1063,Réconsiliation 57,291
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12249,azzouz,10.2.115.10,10.2.115.10,48,73,Réconsiliation 48,292
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12147,azzouz,10.2.115.10,10.2.115.10,57,1084,Réconsiliation 57,293
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12086,azzouz,10.2.115.10,10.2.115.10,57,1065,Réconsiliation 57,294
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12045,azzouz,10.2.115.10,10.2.115.10,57,403,Réconsiliation 57,295
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,11583,azzouz,10.2.115.10,10.2.115.10,95,695,Réconsiliation 95,296
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,10836,azzouz,10.2.115.10,10.2.115.10,41,29,Réconsiliation 41,297
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12063,azzouz,10.2.115.10,10.2.115.10,57,984,Réconsiliation 57,298
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,11701,azzouz,10.2.115.10,10.2.115.10,95,725,Réconsiliation 95,299
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12046,azzouz,10.2.115.10,10.2.115.10,57,985,Réconsiliation 57,300
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12072,azzouz,10.2.115.10,10.2.115.10,57,725,Réconsiliation 57,301
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,12071,azzouz,10.2.115.10,10.2.115.10,57,373,Réconsiliation 57,302
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,11584,azzouz,10.2.115.10,10.2.115.10,95,695,Réconsiliation 95,303
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,11540,azzouz,10.2.115.10,10.2.115.10,95,714,Réconsiliation 95,304
0,2020-01-21,Réconsiliation,TJ_LETTRAGE,11594,azzouz,10.2.115.10,10.2.115.10,95,687,Réconsiliation 95,305
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11681,cyrine,10.2.115.20,10.2.115.20,95,686,Numérisation_des_documents125,306
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12271,cyrine,10.2.115.20,10.2.115.20,95,713,Creation Encaissement 0004194,307
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12272,cyrine,10.2.115.20,10.2.115.20,95,713,Creation Encaissement 0004195,308
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11684,cyrine,10.2.115.20,10.2.115.20,95,686,Numérisation_des_documents0004195,309
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11683,cyrine,10.2.115.20,10.2.115.20,95,686,Numérisation_des_documents0004194,310
0,2020-01-21,Saisi limite,T_DEM_LIMITE,1013,cyrine,10.2.115.20,10.2.115.20,125,448,Valide Limite 125,311
0,2020-01-21,Creation bordereau,T_BORDEREAU,03,cyrine,10.2.115.20,10.2.115.20,125,1097,Creation bordereau 03,312
0,2020-01-21,Creation bordereau,T_BORDEREAU,04,cyrine,10.2.115.20,10.2.115.20,125,1097,Creation bordereau 04,313
0,2020-01-21,Valider bordereau,T_BORDEREAU,03,cyrine,10.2.115.20,10.2.115.20,125,1097,Valider bordereau 03,314
0,2020-01-21,Valider bordereau,T_BORDEREAU,04,cyrine,10.2.115.20,10.2.115.20,125,1097,Valider bordereau 04,315
0,2020-01-21,Creation bordereau,T_BORDEREAU,54,cyrine,10.2.115.20,10.2.115.20,60,338,Creation bordereau 54,316
0,2020-01-21,Valider bordereau,T_BORDEREAU,54,cyrine,10.2.115.20,10.2.115.20,60,338,Valider bordereau 54,317
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11701,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents04,318
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11700,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents03,319
0,2020-01-21,Creation bordereau,T_BORDEREAU,17,cyrine,10.2.115.20,10.2.115.20,86,585,Creation bordereau 17,320
0,2020-01-21,Valider bordereau,T_BORDEREAU,17,cyrine,10.2.115.20,10.2.115.20,86,585,Valider bordereau 17,321
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11704,cyrine,10.2.115.20,10.2.115.20,86,585,Numérisation_des_documents17,322
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12273,cyrine,10.2.115.20,10.2.115.20,60,682,Creation Encaissement 0003850,323
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12274,cyrine,10.2.115.20,10.2.115.20,60,682,Creation Encaissement 0003849,324
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12275,cyrine,10.2.115.20,10.2.115.20,60,682,Creation Encaissement 0003968,325
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11711,cyrine,10.2.115.20,10.2.115.20,60,338,Numérisation_des_documents0003968,326
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11710,cyrine,10.2.115.20,10.2.115.20,60,338,Numérisation_des_documents0003849,327
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11709,cyrine,10.2.115.20,10.2.115.20,60,338,Numérisation_des_documents0003850,328
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12276,cyrine,10.2.115.20,10.2.115.20,49,17,Creation Encaissement 0304509,329
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12277,cyrine,10.2.115.20,10.2.115.20,49,17,Creation Encaissement 008508393606,330
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11713,cyrine,10.2.115.20,10.2.115.20,49,203,Numérisation_des_documents008508393606,331
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11712,cyrine,10.2.115.20,10.2.115.20,49,203,Numérisation_des_documents0304509,332
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12278,cyrine,10.2.115.20,10.2.115.20,57,1092,Creation Encaissement 4413603,333
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12279,cyrine,10.2.115.20,10.2.115.20,57,1092,Creation Encaissement 4157499,334
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12280,cyrine,10.2.115.20,10.2.115.20,57,494,Creation Encaissement 4000251,335
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12281,cyrine,10.2.115.20,10.2.115.20,57,661,Creation Encaissement 0001835,336
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12282,cyrine,10.2.115.20,10.2.115.20,57,1077,Creation Encaissement 0000082,337
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12283,cyrine,10.2.115.20,10.2.115.20,57,731,Creation Encaissement 4216176,338
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12284,cyrine,10.2.115.20,10.2.115.20,57,731,Creation Encaissement 4216179,339
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12285,cyrine,10.2.115.20,10.2.115.20,57,1033,Creation Encaissement 3907285,340
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12286,cyrine,10.2.115.20,10.2.115.20,57,1033,Creation Encaissement 3907289,341
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12287,cyrine,10.2.115.20,10.2.115.20,57,1033,Creation Encaissement 3907288,342
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12288,cyrine,10.2.115.20,10.2.115.20,57,492,Creation Encaissement 3225815,343
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12289,cyrine,10.2.115.20,10.2.115.20,57,281,Creation Encaissement 4238668,344
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12290,cyrine,10.2.115.20,10.2.115.20,57,492,Creation Encaissement 3225819,345
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12291,cyrine,10.2.115.20,10.2.115.20,57,492,Creation Encaissement 3225820,346
0,2020-01-21,Annuler encaissement,T_ENCAISSEMENT,12288,cyrine,10.2.115.20,10.2.115.20,57,492,Annulation encaissement 3225815,347
0,2020-01-21,AnuulerTache,T_DOC_H_GED,11724,cyrine,10.2.115.20,10.2.115.20,57,309,AnuulerTache3225815,348
0,2020-01-21,Creation Encaissement,T_ENCAISSEMENT,12292,cyrine,10.2.115.20,10.2.115.20,57,492,Creation Encaissement 3225815,349
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11728,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents3225815,350
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11727,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents3225820,351
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11726,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents3225819,352
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11725,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents4238668,353
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11723,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents3907288,354
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11722,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents3907289,355
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11721,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents3907285,356
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11720,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents4216179,357
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11719,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents4216176,358
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11718,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents0000082,359
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11717,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents0001835,360
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11716,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents4000251,361
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11715,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents4157499,362
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11714,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents4413603,363
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11661,cyrine,10.2.115.20,10.2.115.20,41,8,Numérisation_des_documents202044,364
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11659,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents202043,365
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11658,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents202042,366
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11657,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents202041,367
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11647,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents202040,368
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11645,cyrine,10.2.115.20,10.2.115.20,57,309,Numérisation_des_documents202039,369
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11642,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents202038,370
0,2020-01-21,Numérisation_des_documents,T_DOC_GED,11641,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents202037,371
0,2020-01-22,Creation Encaissement,T_ENCAISSEMENT,12293,cyrine,10.2.115.20,10.2.115.20,98,10,Creation Encaissement 5869427,372
0,2020-01-22,Creation Encaissement,T_ENCAISSEMENT,12294,cyrine,10.2.115.20,10.2.115.20,64,14,Creation Encaissement 008475945748,373
0,2020-01-22,Creation Encaissement,T_ENCAISSEMENT,12295,cyrine,10.2.115.20,10.2.115.20,45,30,Creation Encaissement 008007867980,374
0,2020-01-22,Creation Encaissement,T_ENCAISSEMENT,12296,cyrine,10.2.115.20,10.2.115.20,45,510,Creation Encaissement 008560306066,375
