ID_DET_BORD,REF_CTR_DET_BORD,ANNEE_BORD,NUM_BORD,TYP_DET_BORD,NUM_CREANCE_ASS_BORD,TYP_ASS_DET_BORD,DAT_DET_BORD,MONT_TTC_DET_BORD,DEVISE_DET_BORD,ECH_DET_BORD,ECH_APR_PROROG_DET_BORD,MONT_OUV_DET_BORD,DELAI_PAIE_DET_BORD,MODE_REG_DET_BORD,TYP_REG_DET_BORD,TX_FDG_DET_BORD,TX_COMM_FACT_DET_BORD,ANNUL_DET_BORD,VALIDE_DET_BORD,REF_IND_DET_BORD,MONT_FDG_DET_BORD,MONT_FDG_LIBERE_DET_BORD,MONT_COMM_FACT_DET_BORD,TX_TVA_COMM_FACT_DET_BORD,MONT_TVA_COMM_FACT_DET_BORD,MONT_TTC_COMM_FACT_DET_BORD,ID_CALC_DISPO_DET_BORD,REF_DET_BORD,COMM_DET_BORD,RETENU_DET_BORD
24440,53,2017,51,fact ,24440,,2017-03-09,65.447,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,6.545,0.818,0.18,0.147,0.965,,,,0.0
24441,53,2017,51,fact ,24441,,2017-03-09,3588.379,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,358.838,44.854,0.18,8.073,52.928,,,,256.215
24442,53,2017,51,fact ,24442,,2017-03-13,16198.929,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,232,0.0,1619.893,202.486,0.18,36.447,238.934,,,,242.984
24443,53,2017,51,fact ,24443,,2017-03-14,149.096,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,14.91,1.863,0.18,0.335,2.199,,,,0.0
24444,53,2017,51,fact ,24444,,2017-03-14,401.033,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,40.103,5.012,0.18,0.902,5.915,,,,0.0
24445,53,2017,51,fact ,24445,,2017-03-14,796.332,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,0.0,9.954,0.18,1.791,11.745,,,,0.0
24446,53,2017,51,fact ,24446,,2017-03-14,674.266,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,67.427,8.428,0.18,1.517,9.945,,,,0.0
24447,53,2017,51,fact ,24447,,2017-03-14,369.462,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,36.946,4.618,0.18,0.831,5.449,,,,0.0
24448,53,2017,51,fact ,24448,,2017-03-14,6685.488,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,668.549,83.568,0.18,15.042,98.61,,,,123.54
24449,53,2017,51,fact ,24449,,2017-03-14,87.016,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,8.702,1.087,0.18,0.195,1.283,,,,0.0
24450,53,2017,51,fact ,24450,,2017-03-14,65.447,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,6.545,0.818,0.18,0.147,0.965,,,,0.0
24451,64,2017,09,fact ,24451,,2017-03-12,737.806,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,443,0.0,73.78,7.378,0.18,1.328,8.706,,,,0.0
24452,64,2017,09,fact ,24452,,2017-03-12,748.542,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,443,0.0,74.854,7.485,0.18,1.347,8.832,,,,22.295
24453,64,2017,09,fact ,24453,,2017-03-12,1729.339,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,172.933,17.293,0.18,3.112,20.406,,,,158.23
24454,64,2017,09,fact ,24454,,2017-03-12,947.389,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,94.738,9.473,0.18,1.705,11.179,,,,0.0
24455,64,2017,09,fact ,24455,,2017-03-12,382.8,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,151,0.0,38.28,3.828,0.18,0.689,4.517,,,,0.0
24456,40,2017,04,fact ,24456,,2017-03-12,720000.0,TND,120.0,,0.0,,T    ,,0.0,0.008,False,True,462,0.0,0.0,6120.0,0.18,1101.6,7221.6,,,,0.0
24457,65,2017,02,fact ,24457,,2017-03-12,485265.5,TND,120.0,,0.0,,T    ,,10.0,0.015,False,True,446,0.0,48526.55,7278.982,0.18,1310.216,8589.199,,,,0.0
24458,65,2017,02,fact ,24458,,2017-03-12,217699.833,TND,120.0,,0.0,,T    ,,10.0,0.015,False,True,446,0.0,21769.983,3265.497,0.18,587.789,3853.287,,,,0.0
24459,50,2017,46,fact ,24459,,2017-03-12,26985.02,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,237,0.0,4047.753,269.85,0.18,48.573,318.423,,,,404.775
24460,50,2017,46,fact ,24460,,2017-03-15,45309.983,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,237,0.0,6796.497,453.099,0.18,81.557,534.657,,,,679.65
24461,69,2017,01,fact ,24461,,2017-02-28,36750.5,TND,120.0,,0.0,,T    ,,15.0,0.015,False,True,446,0.0,5512.575,551.257,0.18,99.226,650.483,,,,551.248
24462,69,2017,01,fact ,24462,,2017-02-28,1340.5,TND,120.0,,0.0,,T    ,,15.0,0.015,False,True,446,0.0,201.075,20.107,0.18,3.619,23.726,,,,20.1
24463,69,2017,01,fact ,24463,,2017-01-31,46000.5,TND,120.0,,0.0,,T    ,,15.0,0.015,False,True,446,0.0,6900.075,690.007,0.18,124.201,814.208,,,,690.0
24464,69,2017,01,fact ,24464,,2017-02-28,14884.3,TND,120.0,,0.0,,T    ,,15.0,0.015,False,True,446,0.0,2232.645,223.264,0.18,40.187,263.452,,,,223.26
24465,69,2017,01,fact ,24465,,2017-04-12,46750.5,TND,120.0,,0.0,,T    ,,15.0,0.015,False,True,446,0.0,7012.575,701.257,0.18,126.226,827.483,,,,701.25
24466,66,2017,02,fact ,24466,,2017-03-08,192.5,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,28.875,2.406,0.18,0.433,2.839,,,,0.0
24467,66,2017,02,fact ,24467,,2017-03-08,147.54,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,22.131,1.844,0.18,0.331,2.176,,,,0.0
24468,66,2017,02,fact ,24468,,2017-03-08,172.92,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,25.938,2.161,0.18,0.389,2.55,,,,0.0
24469,66,2017,02,fact ,24469,,2017-03-08,132.9,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,19.935,1.661,0.18,0.299,1.96,,,,0.0
24470,66,2017,02,fact ,24470,,2017-03-08,119.5,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,17.925,1.493,0.18,0.268,1.762,,,,0.0
24471,66,2017,02,fact ,24471,,2017-03-08,331.2,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,49.68,4.14,0.18,0.745,4.885,,,,0.0
24472,66,2017,02,fact ,24472,,2017-03-08,210.296,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,31.544,2.628,0.18,0.473,3.101,,,,0.0
24473,66,2017,02,fact ,24473,,2017-03-08,212.66,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,31.899,2.658,0.18,0.478,3.136,,,,0.0
24474,66,2017,02,fact ,24474,,2017-03-08,429.58,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,64.437,5.369,0.18,0.966,6.336,,,,58.393
24475,66,2017,02,fact ,24475,,2017-03-08,385.0,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,57.75,4.812,0.18,0.866,5.678,,,,0.0
24476,66,2017,02,fact ,24476,,2017-03-08,333.26,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,49.989,4.165,0.18,0.749,4.915,,,,0.0
24477,66,2017,02,fact ,24477,,2017-03-08,267.7,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,40.155,3.346,0.18,0.602,3.948,,,,0.0
24478,66,2017,02,fact ,24478,,2017-03-08,317.966,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,47.695,3.974,0.18,0.715,4.689,,,,0.0
24479,66,2017,02,fact ,24479,,2017-03-08,110.64,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,16.596,1.383,0.18,0.248,1.631,,,,0.0
24480,66,2017,02,fact ,24480,,2017-03-08,93.44,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,14.016,1.168,0.18,0.21,1.378,,,,0.0
24481,66,2017,02,fact ,24481,,2017-03-08,584.22,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,87.633,7.302,0.18,1.314,8.617,,,,0.0
24482,66,2017,02,fact ,24482,,2017-03-08,90.3,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,13.545,1.128,0.18,0.203,1.331,,,,0.0
24483,66,2017,02,fact ,24483,,2017-03-15,56.6,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,8.49,0.707,0.18,0.127,0.834,,,,0.0
24484,66,2017,02,fact ,24484,,2017-03-15,51.04,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,7.656,0.638,0.18,0.114,0.752,,,,0.0
24485,66,2017,02,fact ,24485,,2017-03-15,108.7,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,16.305,1.358,0.18,0.244,1.603,,,,0.0
24486,66,2017,02,fact ,24486,,2017-03-15,128.36,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,19.254,1.604,0.18,0.288,1.893,,,,0.0
24487,66,2017,02,fact ,24487,,2017-03-15,853.018,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,127.953,10.662,0.18,1.919,12.582,,,,0.0
24488,66,2017,02,fact ,24488,,2017-03-15,516.22,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,77.433,6.452,0.18,1.161,7.614,,,,0.0
24489,66,2017,02,fact ,24489,,2017-03-15,126.16,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,18.924,1.577,0.18,0.283,1.86,,,,0.0
24490,66,2017,02,fact ,24490,,2017-03-15,130.564,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,19.585,1.632,0.18,0.293,1.925,,,,0.0
24491,66,2017,02,fact ,24491,,2017-03-15,122.984,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,18.448,1.537,0.18,0.276,1.814,,,,0.0
24492,66,2017,02,fact ,24492,,2017-03-15,263.32,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,39.498,3.291,0.18,0.592,3.883,,,,0.0
24493,66,2017,02,fact ,24493,,2017-03-15,320.7,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,48.105,4.008,0.18,0.721,4.73,,,,0.0
24494,66,2017,02,fact ,24494,,2017-03-15,136.721,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,20.508,1.709,0.18,0.307,2.016,,,,0.0
24495,66,2017,02,fact ,24495,,2017-03-15,72.994,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,10.949,0.912,0.18,0.164,1.076,,,,0.0
24496,66,2017,02,fact ,24496,,2017-03-15,83.817,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,12.573,1.047,0.18,0.188,1.236,,,,0.0
24497,66,2017,02,fact ,24497,,2017-03-15,151.934,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,22.79,1.899,0.18,0.341,2.241,,,,0.0
24498,66,2017,02,fact ,24498,,2017-03-15,481.995,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,72.299,6.024,0.18,1.084,7.109,,,,0.0
24499,66,2017,02,fact ,24499,,2017-03-15,63.755,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,9.563,0.796,0.18,0.143,0.94,,,,0.0
245,9,2014,24,fact ,245,,2014-06-27,38687.014,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,31,0.0,0.0,580.305,0.0,0.0,580.305,,,,0.0
24500,66,2017,02,fact ,24500,,2017-03-15,187.56,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,28.134,2.344,0.18,0.422,2.766,,,,0.0
24501,66,2017,02,fact ,24501,,2017-03-15,347.668,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,52.15,4.345,0.18,0.782,5.128,,,,0.0
24502,66,2017,02,fact ,24502,,2017-03-15,321.548,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,48.232,4.019,0.18,0.723,4.742,,,,0.0
24503,66,2017,02,fact ,24503,,2017-03-15,61.25,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,9.188,0.765,0.18,0.137,0.903,,,,0.0
24504,66,2017,02,fact ,24504,,2017-03-15,38.2,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,5.73,0.477,0.18,0.085,0.563,,,,0.516
24505,66,2017,02,fact ,24505,,2017-03-15,113.504,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,17.026,1.418,0.18,0.255,1.674,,,,0.0
24506,66,2017,02,fact ,24506,,2017-03-15,94.118,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,14.118,1.176,0.18,0.211,1.388,,,,0.0
24507,66,2017,02,fact ,24507,,2017-03-15,140.648,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,21.097,1.758,0.18,0.316,2.074,,,,0.0
24508,66,2017,02,fact ,24508,,2017-03-15,36.5,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,5.475,0.456,0.18,0.082,0.538,,,,0.0
24509,66,2017,02,fact ,24509,,2017-03-15,95.162,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,14.274,1.189,0.18,0.214,1.403,,,,0.0
24510,66,2017,02,fact ,24510,,2017-03-15,216.518,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,32.478,2.706,0.18,0.487,3.193,,,,0.0
24511,66,2017,02,fact ,24511,,2017-03-15,208.364,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,143,0.0,31.255,2.604,0.18,0.468,3.073,,,,0.0
24512,36,2017,30,fact ,24512,,2017-01-31,3999.057,TND,120.0,,0.0,,T    ,,0.0,0.01,False,True,164,0.0,0.0,39.99,0.18,7.198,47.188,,,,59.986
24513,36,2017,30,fact ,24513,,2017-02-28,11192.041,TND,120.0,,0.0,,T    ,,0.0,0.01,False,True,164,0.0,0.0,111.92,0.18,20.145,132.066,,,,167.881
24514,58,2017,08,fact ,24514,,2017-03-17,3976.333,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,334,0.0,397.633,87.479,0.18,15.746,103.225,,,,0.0
24515,58,2017,08,fact ,24515,,2017-02-28,368.267,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,329,0.0,36.827,8.101,0.18,1.458,9.56,,,,0.0
24516,58,2017,08,fact ,24516,,2017-02-28,424.5,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,323,0.0,42.45,9.339,0.18,1.681,11.02,,,,0.0
24517,58,2017,08,fact ,24517,,2017-02-28,2623.936,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,332,0.0,262.394,57.726,0.18,10.39,68.117,,,,39.352
24518,58,2017,08,bdc  ,24518,,2017-02-28,339.692,TND,120.0,,0.0,,T    ,,10.0,0.015,False,True,349,0.0,33.969,5.095,0.18,0.917,6.012,,,,0.0
24519,50,2017,47,fact ,24519,,2017-03-21,12044.838,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,237,0.0,1806.726,120.448,0.18,21.68,142.129,,,,180.673
24520,50,2017,47,fact ,24520,,2017-03-16,42167.01,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,241,0.0,6325.052,421.67,0.18,75.9,497.57,,,,632.505
24521,41,2017,102,fact ,24521,,2017-02-28,195125.75,TND,120.0,,0.0,,T    ,,10.0,0.015,False,True,29,0.0,19512.575,2926.886,0.18,526.839,3453.725,,,,0.0
24522,42,2017,127,fact ,24522,,2017-02-28,108193.7,TND,120.0,,0.0,,C    ,,10.0,0.015,False,True,32,0.0,10819.37,1622.905,0.18,292.122,1915.028,,,,0.0
24523,42,2017,127,fact ,24523,,2017-02-28,62180.5,TND,120.0,,0.0,,C    ,,10.0,0.015,False,True,31,0.0,6218.05,932.707,0.18,167.887,1100.594,,,,0.0
24524,42,2017,127,fact ,24524,,2017-02-28,124334.006,TND,120.0,,0.0,,C    ,,10.0,0.015,False,True,30,0.0,12433.401,1865.01,0.18,335.701,2200.711,,,,0.0
24525,42,2017,127,fact ,24525,,2017-02-28,14813.694,TND,120.0,,0.0,,C    ,,10.0,0.015,False,True,30,0.0,1481.369,222.205,0.18,39.996,262.202,,,,0.0
24526,40,2017,05,march,24526,,2017-03-22,150000.0,TND,120.0,,0.0,,C    ,,0.0,0.008,False,True,462,0.0,0.0,1275.0,0.18,229.5,1504.5,,,,0.0
24527,49,2017,13,bdc  ,24527,,2017-02-02,497334.6,TND,120.0,,0.0,,T    ,,20.0,0.005,False,True,10,0.0,99466.92,2486.673,0.18,447.601,2934.274,,,,0.0
24528,50,2017,48,fact ,24528,,2017-03-17,32644.62,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,236,0.0,4896.693,326.446,0.18,58.76,385.206,,,,489.669
24529,50,2017,48,fact ,24529,,2017-02-23,18855.0,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,236,0.0,2828.25,188.55,0.18,33.939,222.489,,,,282.825
24530,61,2017,08,fact ,24530,,2017-03-25,9646.5,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,17,0.0,964.65,115.758,0.18,20.836,136.594,,,,0.0
24531,61,2017,09,fact ,24531,,2017-03-28,68206.469,TND,120.0,,0.0,,C    ,,10.0,0.012,False,True,466,0.0,6820.647,818.477,0.18,147.325,965.803,,,,0.0
24532,61,2017,09,fact ,24532,,2017-03-28,11649.491,TND,120.0,,0.0,,C    ,,10.0,0.012,False,True,464,0.0,1164.949,139.793,0.18,25.162,164.956,,,,0.0
24533,61,2017,09,fact ,24533,,2017-03-28,31437.104,TND,120.0,,0.0,,C    ,,10.0,0.012,False,True,216,0.0,3143.71,377.245,0.18,67.904,445.149,,,,0.0
24534,61,2017,09,fact ,24534,,2017-03-28,13378.299,TND,120.0,,0.0,,V    ,,10.0,0.012,False,True,465,0.0,1337.83,160.539,0.18,28.897,189.436,,,,0.0
24535,48,2017,38,fact ,24535,,2017-03-28,26713.849,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,40,0.0,0.0,133.569,0.18,24.042,157.611,,,,926.428
24536,48,2017,38,fact ,24536,,2017-03-28,17227.556,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,40,0.0,0.0,86.137,0.18,15.504,101.642,,,,0.0
24537,67,2017,02,fact ,24537,,2017-03-28,183285.9,TND,150.0,,0.0,,V    ,,0.0,0.015,False,True,217,0.0,0.0,2749.288,0.18,494.871,3244.16,,,,0.0
24538,55,2017,26,fact ,24538,,2017-03-28,5481.641,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,443,0.0,548.164,54.816,0.18,9.866,64.683,,,,82.224
24539,55,2017,26,fact ,24539,,2017-03-28,2579.06,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,257.906,25.79,0.18,4.642,30.432,,,,44.173
24540,55,2017,26,fact ,24540,,2017-03-28,1482.448,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,250,0.0,148.245,14.824,0.18,2.668,17.492,,,,22.237
24541,55,2017,26,fact ,24541,,2017-03-28,499.9,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,151,0.0,49.99,4.999,0.18,0.899,5.898,,,,0.0
24542,55,2017,26,fact ,24542,,2017-03-28,192.2,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,19.22,1.922,0.18,0.345,2.267,,,,0.0
24543,55,2017,26,fact ,24543,,2017-03-28,1839.884,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,183.988,18.398,0.18,3.311,21.71,,,,27.598
24544,55,2017,26,fact ,24544,,2017-03-28,810.62,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,81.062,8.106,0.18,1.459,9.565,,,,0.0
24545,55,2017,26,fact ,24545,,2017-03-28,599.14,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,59.914,5.991,0.18,1.078,7.069,,,,8.987
24546,53,2017,52,fact ,24546,,2017-03-16,6005.6,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,600.56,75.07,0.18,13.512,88.582,,,,144.131
24547,53,2017,52,fact ,24547,,2017-03-21,736.073,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,73.607,9.2,0.18,1.656,10.857,,,,0.0
24548,53,2017,52,fact ,24548,,2017-03-21,6759.869,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,232,0.0,675.986,84.498,0.18,15.209,99.708,,,,203.108
24549,53,2017,52,fact ,24549,,2017-03-21,3806.649,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,232,0.0,380.664,47.583,0.18,8.564,56.148,,,,57.1
24550,53,2017,52,fact ,24550,,2017-03-22,727.129,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,72.712,9.089,0.18,1.636,10.725,,,,0.0
24551,53,2017,52,fact ,24551,,2017-03-23,2466.064,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,246.606,30.825,0.18,5.548,36.374,,,,0.0
24552,53,2017,52,fact ,24552,,2017-03-23,1943.093,TND,120.0,,1943.093,,T    ,,10.0,0.012,False,True,109,194.309,0.0,24.288,0.18,4.371,28.66,,,,
24553,53,2017,52,fact ,24553,,2017-03-23,57.081,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,5.708,0.713,0.18,0.128,0.841,,,,0.0
24554,53,2017,52,fact ,24554,,2017-03-23,903.287,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,90.328,11.291,0.18,2.032,13.323,,,,0.0
24555,53,2017,52,fact ,24555,,2017-03-23,597.146,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,59.714,7.464,0.18,1.343,8.807,,,,0.0
24556,53,2017,52,fact ,24556,,2017-03-28,394.53,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,39.453,4.931,0.18,0.887,5.819,,,,0.0
24557,53,2017,52,fact ,24557,,2017-03-28,221.745,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,22.174,2.771,0.18,0.498,3.27,,,,0.0
24558,53,2017,52,fact ,24558,,2017-03-28,1090.445,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,109.044,13.63,0.18,2.453,16.084,,,,55.768
24559,53,2017,52,fact ,24559,,2017-03-28,988.665,TND,120.0,,988.665,,T    ,,10.0,0.012,False,True,109,98.867,0.0,12.358,0.18,2.224,14.582,,,,
24560,53,2017,52,fact ,24560,,2017-03-28,1540.257,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,232,0.0,154.025,19.253,0.18,3.465,22.718,,,,0.0
24561,53,2017,52,fact ,24561,,2017-03-28,701.78,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,70.178,8.772,0.18,1.579,10.351,,,,0.0
24562,64,2017,10,fact ,24562,,2017-04-01,928.0,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,452,0.0,92.8,9.28,0.18,1.67,10.95,,,,0.0
24563,64,2017,10,fact ,24563,,2017-04-01,928.0,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,451,0.0,92.8,9.28,0.18,1.67,10.95,,,,0.0
24564,64,2017,10,fact ,24564,,2017-03-23,6403.862,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,640.386,64.038,0.18,11.526,75.565,,,,27.734
24565,64,2017,10,fact ,24565,,2017-03-23,400.261,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,40.026,4.002,0.18,0.72,4.723,,,,0.0
24566,64,2017,10,fact ,24566,,2017-03-23,262.278,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,26.228,2.622,0.18,0.472,3.094,,,,0.0
24567,64,2017,10,fact ,24567,,2017-03-23,1423.37,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,142.337,14.233,0.18,2.562,16.795,,,,0.0
24568,64,2017,10,fact ,24568,,2017-03-23,668.567,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,66.857,6.685,0.18,1.203,7.889,,,,0.0
24569,42,2017,128,fact ,24569,,2017-03-15,119889.758,TND,120.0,,0.0,,C    ,,10.0,0.015,False,True,32,0.0,11988.976,1798.346,0.18,323.702,2122.048,,,,0.0
24570,42,2017,128,fact ,24570,,2017-03-15,87052.5,TND,120.0,,0.0,,T    ,,10.0,0.015,False,True,31,0.0,8705.25,1305.787,0.18,235.041,1540.829,,,,0.0
24571,41,2017,103,fact ,24571,,2017-03-25,152235.953,TND,120.0,,0.0,,,,10.0,0.015,False,True,29,0.0,15223.595,2283.539,0.18,411.037,2694.576,,,,0.0
24572,58,2017,10,fact ,24572,,2017-03-31,5032.877,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,328,0.0,503.288,110.723,0.18,19.93,130.653,,,,75.486
24573,58,2017,10,fact ,24573,,2017-03-31,7230.567,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,329,0.0,723.057,159.072,0.18,28.633,187.705,,,,108.458
24574,58,2017,10,fact ,24574,,2017-03-31,5288.039,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,332,0.0,528.804,116.336,0.18,20.94,137.277,,,,79.313
24575,58,2017,10,fact ,24575,,2017-03-31,1575.452,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,333,0.0,157.545,34.659,0.18,6.238,40.898,,,,23.631
24576,50,2017,49,fact ,24576,,2017-03-31,6361.137,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,237,0.0,954.17,63.611,0.18,11.45,75.061,,,,95.417
24577,58,2017,11,fact ,24577,,2017-03-31,1251.283,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,434,0.0,125.128,27.528,0.18,4.955,32.483,,,,18.769
24578,58,2017,11,fact ,24578,,2017-03-31,9129.495,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,327,0.0,912.949,200.848,0.18,36.152,237.001,,,,136.942
24579,58,2017,11,bdc  ,24579,,2017-03-31,4803.826,TND,120.0,,0.0,,T    ,,10.0,0.015,False,True,330,0.0,480.382,72.057,0.18,12.97,85.027,,,,72.049
24580,58,2017,11,fact ,24580,,2017-03-31,15144.266,TND,120.0,,0.0,,T    ,,10.0,0.022,False,True,324,0.0,1514.426,333.173,0.18,59.971,393.145,,,,0.0
24581,58,2017,11,bdc  ,24581,,2017-03-31,795.5,TND,120.0,,0.0,,T    ,,10.0,0.015,False,True,349,0.0,79.55,11.932,0.18,2.147,14.08,,,,0.0
24582,45,2017,36,fact ,24582,,2017-03-31,183547.657,TND,120.0,,0.0,,T    ,,0.0,0.007,False,True,30,0.0,0.0,1376.607,0.18,247.789,1624.396,,,,2753.214
24583,51,2017,31,fact ,24583,,2017-02-23,13420.1,TND,120.0,,0.0,,T    ,,10.0,0.011,False,True,210,0.0,1342.01,147.621,0.18,26.571,174.192,,,,201.301
